#C:/Users/KIMED 1/Documents/Junaidin/iGEMDOCKv2.1/output/extracted_cav/cav1m17_AQ4.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/EGFRfarma/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav1m17_AQ4-ZINC08603496-0.pdb	-92.3519	-78.0977	-14.2542	0	17.3667
cav1m17_AQ4-ZINC08622840-0.pdb	-89.7018	-86.8697	-2.83211	0	20.0714
cav1m17_AQ4-ZINC08636255-0.pdb	-94.5409	-83.9987	-10.5421	0	17.8667
cav1m17_AQ4-ZINC08648535-0.pdb	-104.147	-78.8889	-25.2581	0	18.7333
cav1m17_AQ4-ZINC08684089-0.pdb	-91.7832	-83.5667	-8.21641	0	18.875
cav1m17_AQ4-ZINC08694283-0.pdb	-83.4211	-68.8043	-14.6168	0	19.56
cav1m17_AQ4-ZINC08695096-0.pdb	-100.833	-90.0769	-10.7558	0	17.6563
cav1m17_AQ4-ZINC08711726-0.pdb	-96.4552	-79.7784	-16.6768	0	22.4
cav1m17_AQ4-ZINC08721725-0.pdb	-96.9923	-89.423	-7.56924	0	20.0357
cav1m17_AQ4-ZINC08733716-0.pdb	-92.9472	-79.0249	-13.9222	0	19.9231
cav1m17_AQ4-ZINC08739084-0.pdb	-96.235	-81.5112	-14.7238	0	15.1765
cav1m17_AQ4-ZINC08747796-0.pdb	-95.4686	-91.9686	-3.5	0	21.3
cav1m17_AQ4-ZINC08762006-0.pdb	-67.899	-57.5763	-10.3227	0	18
cav1m17_AQ4-ZINC08769529-0.pdb	-110.522	-91.3185	-19.2037	0	23.6207
cav1m17_AQ4-ZINC08789843-0.pdb	-92.1775	-80.3412	-11.8363	0	18.1613
cav1m17_AQ4-ZINC08799036-0.pdb	-108.785	-108.785	0	0	21.5
cav1m17_AQ4-ZINC08799205-0.pdb	-84.9655	-81.0868	-3.87865	0	18.1
cav1m17_AQ4-ZINC08800198-0.pdb	-95.2844	-89.2217	-6.06272	0	20.8333
cav1m17_AQ4-ZINC08800227-0.pdb	-92.986	-90.5749	-2.41113	0	20.4828
cav1m17_AQ4-ZINC08800253-0.pdb	-89.8555	-82.8555	-7	0	18.8276
cav1m17_AQ4-ZINC08801625-0.pdb	-98.4375	-90.6985	-7.73904	0	18.0938
cav1m17_AQ4-ZINC08801685-0.pdb	-89.1306	-76.2716	-12.859	0	19.5667
cav1m17_AQ4-ZINC08838279-0.pdb	-91.0031	-81.784	-9.21906	0	18.1379
cav1m17_AQ4-ZINC08839804-0.pdb	-96.7899	-80.5874	-16.2025	0	18.9333
cav1m17_AQ4-ZINC08861223-0.pdb	-108.03	-85.3833	-22.6465	0	24.3333
cav1m17_AQ4-ZINC08876707-0.pdb	-107.586	-100.382	-7.20472	0	17.027
cav1m17_AQ4-ZINC08889404-0.pdb	-84.9027	-76.0151	-8.88766	0	16.3333
cav1m17_AQ4-ZINC08918784-0.pdb	-102.471	-95.4712	-7	0	19.8387
cav1m17_AQ4-ZINC08921738-0.pdb	-86.5104	-76.1629	-10.3475	0	19.5714
cav1m17_AQ4-ZINC08923397-0.pdb	-102.585	-94.436	-8.14943	0	19.8065
cav1m17_AQ4-ZINC08936972-0.pdb	-89.4732	-79.1599	-10.3133	0	20.88
cav1m17_AQ4-ZINC08964161-0.pdb	-98.2486	-96.5534	-1.69514	0	20.0645
cav1m17_AQ4-ZINC08964170-0.pdb	-83.1756	-82.8536	-0.322055	0	19.8929
cav1m17_AQ4-ZINC08964821-0.pdb	-87.0561	-79.3391	-7.71694	0	17.9091
cav1m17_AQ4-ZINC08971260-0.pdb	-81.5284	-67.554	-13.9744	0	20.95
cav1m17_AQ4-ZINC08971866-0.pdb	-97.6268	-86.1478	-11.479	0	16.2973
cav1m17_AQ4-ZINC08971871-0.pdb	-101.225	-87.3988	-13.8261	0	15.6757
cav1m17_AQ4-ZINC08990694-0.pdb	-97.9494	-93.5134	-4.43596	0	22.9259
cav1m17_AQ4-ZINC08994971-0.pdb	-114.797	-106.286	-8.51087	0	19.5278
cav1m17_AQ4-ZINC09018582-0.pdb	-82.9739	-59.6814	-23.2926	0	16.16
cav1m17_AQ4-ZINC09056431-0.pdb	-99.1405	-90.4625	-8.678	0	18.7576
cav1m17_AQ4-ZINC09060294-0.pdb	-96.7751	-69.3492	-27.426	0	20.1034
cav1m17_AQ4-ZINC09064940-0.pdb	-105.157	-72.8867	-30.6519	-1.6186	23.5556
cav1m17_AQ4-ZINC09088216-0.pdb	-93.7154	-73.4375	-20.278	0	15.6111
cav1m17_AQ4-ZINC09102561-0.pdb	-91.4597	-76.0112	-15.4485	0	15.5455
cav1m17_AQ4-ZINC09102572-0.pdb	-101.952	-92.4522	-9.5	0	18.3939
cav1m17_AQ4-ZINC09135429-0.pdb	-95.8338	-88.786	-7.04782	0	19.3871
cav1m17_AQ4-ZINC09135450-0.pdb	-95.9909	-78.3078	-17.6831	0	17.3
cav1m17_AQ4-ZINC09135773-0.pdb	-93.3027	-91.8639	-1.43886	0	18.375
cav1m17_AQ4-ZINC09137785-0.pdb	-83.4862	-77.7367	-5.74953	0	20.125
cav1m17_AQ4-ZINC09138447-0.pdb	-92.8508	-86.8965	-5.95432	0	17.4242
cav1m17_AQ4-ZINC09139221-0.pdb	-91.3619	-73.6191	-17.7428	0	19.4231
cav1m17_AQ4-ZINC09169221-0.pdb	-100.392	-83.8415	-16.5506	0	20.2069
cav1m17_AQ4-ZINC09169228-0.pdb	-96.9042	-88.6026	-8.30154	0	21.9286
cav1m17_AQ4-ZINC09173954-0.pdb	-95.2782	-82.5779	-12.7003	0	20.2069
cav1m17_AQ4-ZINC09197429-0.pdb	-102.247	-90.1393	-12.1075	0	20.1333
cav1m17_AQ4-ZINC09208669-0.pdb	-101.376	-92.9869	-8.3893	0	19.8125
cav1m17_AQ4-ZINC09208673-0.pdb	-88.8811	-79.2143	-9.66678	0	16.7188
cav1m17_AQ4-ZINC09265800-0.pdb	-101.129	-83.7667	-17.3618	0	20.9643
cav1m17_AQ4-ZINC09274026-0.pdb	-95.0473	-82.6874	-12.3599	0	19.7
cav1m17_AQ4-ZINC09276831-0.pdb	-94.0817	-84.6827	-9.39893	0	19.2333
cav1m17_AQ4-ZINC09306751-0.pdb	-113.047	-97.6461	-15.4013	0	21.9677
cav1m17_AQ4-ZINC09309420-0.pdb	-109.064	-85.634	-23.4303	0	17.2353
cav1m17_AQ4-ZINC09310094-0.pdb	-95.2913	-86.5306	-8.76069	0	20.9677
cav1m17_AQ4-ZINC09322592-0.pdb	-78.7041	-68.21	-10.4941	0	21.8333
cav1m17_AQ4-ZINC09334008-0.pdb	-94.3792	-89.2152	-5.16402	0	16.7222
cav1m17_AQ4-ZINC09357215-0.pdb	-86.2971	-68.1481	-19.317	1.16799	25.3158
cav1m17_AQ4-ZINC09360839-0.pdb	-96.8905	-88.2004	-8.69007	0	19.5588
cav1m17_AQ4-ZINC09405467-0.pdb	-97.4891	-86.8546	-10.6345	0	19.75
cav1m17_AQ4-ZINC09406356-0.pdb	-107.234	-104.648	-2.58571	0	21.9375
cav1m17_AQ4-ZINC09421798-0.pdb	-90.0687	-69.389	-20.6797	0	19.4138
cav1m17_AQ4-ZINC09430597-0.pdb	-100.884	-80.6745	-20.2098	0	19.3143
cav1m17_AQ4-ZINC09435247-0.pdb	-95.0096	-86.5792	-8.43046	0	18.7188
cav1m17_AQ4-ZINC09439079-0.pdb	-93.2106	-82.4818	-10.7288	0	19.9355
cav1m17_AQ4-ZINC09505937-0.pdb	-96.2186	-90.2186	-6	0	19.8667
cav1m17_AQ4-ZINC09508697-0.pdb	-94.8901	-89.2431	-5.64702	0	19.7667
cav1m17_AQ4-ZINC09560154-0.pdb	-96.6607	-84.2107	-12.45	0	15.2424
cav1m17_AQ4-ZINC09610999-0.pdb	-79.5121	-62.5243	-16.9878	0	14.6897
cav1m17_AQ4-ZINC09631010-0.pdb	-97.2303	-88.0963	-9.13399	0	19.7667
cav1m17_AQ4-ZINC09631012-0.pdb	-92.6841	-82.8212	-9.86283	0	17.6333
cav1m17_AQ4-ZINC09631238-0.pdb	-86.742	-64.5347	-22.2073	0	22.9
cav1m17_AQ4-ZINC09639402-0.pdb	-89.0751	-76.091	-12.9841	0	17.5357
cav1m17_AQ4-ZINC09663402-0.pdb	-97.411	-90.3297	-7.0813	0	21.3667
cav1m17_AQ4-ZINC09672524-0.pdb	-109.384	-96.3925	-12.9918	0	21.7241
cav1m17_AQ4-ZINC09691845-0.pdb	-108.927	-79.2353	-29.6915	0	17.4839
cav1m17_AQ4-ZINC09700484-0.pdb	-113.745	-107.867	-5.87781	0	22.5882
cav1m17_AQ4-ZINC09724178-0.pdb	-72.3483	-69.8483	-2.5	0	16.3793
cav1m17_AQ4-ZINC09743697-0.pdb	-89.2659	-80.1884	-9.0775	0	24.1667
cav1m17_AQ4-ZINC09793158-0.pdb	-88.0653	-68.5275	-19.5379	0	17.5556
cav1m17_AQ4-ZINC09801153-0.pdb	-103.627	-74.8131	-28.8142	0	20.3462
cav1m17_AQ4-ZINC09819821-0.pdb	-80.3948	-65.7711	-14.6237	0	16.1379
cav1m17_AQ4-ZINC09831182-0.pdb	-99.4138	-82.7553	-16.6585	0	16.871
cav1m17_AQ4-ZINC09866726-0.pdb	-98.1273	-88.6273	-9.5	0	17.0303
cav1m17_AQ4-ZINC09877878-0.pdb	-113.626	-86.4507	-27.1752	0	18.1818
cav1m17_AQ4-ZINC09886227-0.pdb	-110.348	-97.4552	-12.8933	0	20.9333
cav1m17_AQ4-ZINC09933164-0.pdb	-98.5966	-98.5966	0	0	19.0303
cav1m17_AQ4-ZINC09943100-0.pdb	-96.3372	-84.5079	-11.8292	0	16.9091
cav1m17_AQ4-ZINC09991508-0.pdb	-93.3732	-86.0318	-7.34146	0	20.1563
cav1m17_AQ4-ZINC10127366-0.pdb	-72.2338	-61.4896	-10.7442	0	18.7692
cav1m17_AQ4-ZINC10144106-0.pdb	-92.5816	-70.2439	-22.3377	0	16.8571
cav1m17_AQ4-ZINC10167916-0.pdb	-88.8277	-75.0516	-13.7762	0	25.9048
cav1m17_AQ4-ZINC10232781-0.pdb	-104.511	-93.1177	-11.3929	0	19.8387
cav1m17_AQ4-ZINC10255699-0.pdb	-83.1449	-76.1449	-7	0	21.3333
cav1m17_AQ4-ZINC10383802-0.pdb	-82.2108	-75.5877	-6.62314	0	18.6923
cav1m17_AQ4-ZINC10494099-0.pdb	-94.6544	-75.4539	-19.2005	0	20.6667
cav1m17_AQ4-ZINC10555433-0.pdb	-81.4099	-78.2203	-3.18964	0	16.7
cav1m17_AQ4-ZINC10611360-0.pdb	-114.96	-92.1169	-22.8434	0	18.1143
cav1m17_AQ4-ZINC10735567-0.pdb	-77.3332	-67.4228	-9.91038	0	24.65
cav1m17_AQ4-ZINC10754781-0.pdb	-88.7937	-73.2566	-15.5371	0	22.4333
cav1m17_AQ4-ZINC10810214-0.pdb	-109.211	-77.4698	-29.983	-1.75821	22.68
cav1m17_AQ4-ZINC10818142-0.pdb	-89.8864	-82.5283	-7.3581	0	20.4643
cav1m17_AQ4-ZINC10891845-0.pdb	-91.434	-73.7398	-17.6941	0	21.0741
cav1m17_AQ4-ZINC11034047-0.pdb	-78.5886	-78.5886	0	0	25.5714
cav1m17_AQ4-ZINC11068021-0.pdb	-77.7906	-64.7957	-12.9949	0	18.8846
cav1m17_AQ4-ZINC11068527-0.pdb	-72.0788	-60.9421	-11.1367	0	15.9259
cav1m17_AQ4-ZINC11112962-0.pdb	-100.107	-80.4202	-19.6869	0	23.36
cav1m17_AQ4-ZINC11121065-0.pdb	-118.217	-112.053	-6.16356	0	21.6286
cav1m17_AQ4-ZINC11254228-0.pdb	-107.441	-100.988	-6.4535	0	21.9677
cav1m17_AQ4-ZINC11297232-0.pdb	-100.944	-93.0015	-7.94251	0	21.5862
cav1m17_AQ4-ZINC11307115-0.pdb	-93.7179	-57.614	-36.104	0	20.6154
cav1m17_AQ4-ZINC11427929-0.pdb	-85.7332	-74.9622	-10.771	0	22.12
cav1m17_AQ4-ZINC11591727-0.pdb	-88.3019	-73.5745	-14.7274	0	22.6429
cav1m17_AQ4-ZINC11603753-0.pdb	-95.6413	-88.6413	-7	0	20.6897
cav1m17_AQ4-ZINC11718596-0.pdb	-75.3727	-60.2523	-15.1205	0	16.76
cav1m17_AQ4-ZINC11730283-0.pdb	-85.9237	-72.9237	-13	0	21
cav1m17_AQ4-ZINC11838965-0.pdb	-98.5001	-89.7876	-8.71252	0	19.4688
cav1m17_AQ4-ZINC11842213-0.pdb	-109.682	-99.3324	-10.3496	0	22.75
cav1m17_AQ4-ZINC11854489-0.pdb	-102.709	-95.7085	-7	0	19.9
cav1m17_AQ4-ZINC11854536-0.pdb	-111.721	-83.9625	-27.7585	0	27.7778
cav1m17_AQ4-ZINC11866243-0.pdb	-101.46	-87.3818	-14.0786	0	18.3333
cav1m17_AQ4-ZINC11898447-0.pdb	-97.3174	-86.5093	-10.8081	0	18.3125
cav1m17_AQ4-ZINC11898477-0.pdb	-103.258	-93.9295	-9.32819	0	20.5625
cav1m17_AQ4-ZINC11898850-0.pdb	-95.5799	-79.8222	-15.7577	0	20.4828
cav1m17_AQ4-ZINC11913023-0.pdb	-97.6059	-86.6635	-10.9424	0	15.3889
cav1m17_AQ4-ZINC11916701-0.pdb	-111.963	-95.1924	-16.7711	0	21.2903
cav1m17_AQ4-ZINC11944695-0.pdb	-83.2769	-79.7769	-3.5	0	22.9091
cav1m17_AQ4-ZINC11950117-0.pdb	-104.468	-85.9741	-18.4941	0	19.7097
cav1m17_AQ4-ZINC11971145-0.pdb	-93.0597	-80.7729	-12.2868	0	17.6129
cav1m17_AQ4-ZINC12001555-0.pdb	-90.3919	-90.3919	0	0	19.1724
cav1m17_AQ4-ZINC12039990-0.pdb	-105.194	-91.3838	-13.8106	0	18.1613
cav1m17_AQ4-ZINC12047075-0.pdb	-104.192	-90.7143	-13.4776	0	18.2571
cav1m17_AQ4-ZINC12053110-0.pdb	-95.1191	-85.9186	-9.20059	0	18.0882
cav1m17_AQ4-ZINC12151545-0.pdb	-103.692	-91.9896	-11.7024	0	18.9063
cav1m17_AQ4-ZINC12174641-0.pdb	-100.525	-83.5958	-16.9292	0	18.0909
cav1m17_AQ4-ZINC12183729-0.pdb	-104.078	-97.7235	-6.35403	0	19.2353
cav1m17_AQ4-ZINC12186383-0.pdb	-91.269	-81.841	-9.42799	0	18.5862
cav1m17_AQ4-ZINC12186445-0.pdb	-90.8909	-77.8257	-13.0652	0	16.8333
cav1m17_AQ4-ZINC12195257-0.pdb	-85.4784	-69.159	-16.3194	0	16.125
cav1m17_AQ4-ZINC12195427-0.pdb	-95.6696	-84.2896	-11.38	0	18.6129
cav1m17_AQ4-ZINC12208604-0.pdb	-102.552	-92.3166	-10.2354	0	22.6
cav1m17_AQ4-ZINC12246711-0.pdb	-90.9242	-88.0954	-2.82884	0	18.2903
cav1m17_AQ4-ZINC12321602-0.pdb	-95.5145	-88.5145	-7	0	17.9355
cav1m17_AQ4-ZINC12325049-0.pdb	-90.5446	-81.0446	-9.5	0	18.7407
cav1m17_AQ4-ZINC12325427-0.pdb	-93.8025	-86.8025	-7	0	19.3704
cav1m17_AQ4-ZINC12325747-0.pdb	-98.6904	-88.6379	-10.0525	0	17.9375
cav1m17_AQ4-ZINC12342947-0.pdb	-91.1132	-61.3558	-29.7574	0	22.8421
cav1m17_AQ4-ZINC12347935-0.pdb	-100.889	-91.6653	-9.22406	0	20.4643
cav1m17_AQ4-ZINC12348012-0.pdb	-85.3472	-81.8472	-3.5	0	20.4231
cav1m17_AQ4-ZINC12361785-0.pdb	-77.9259	-70.9259	-7	0	19.9565
cav1m17_AQ4-ZINC12371973-0.pdb	-80.9967	-67.1106	-13.886	0	19.5185
cav1m17_AQ4-ZINC12372346-0.pdb	-81.3032	-78.2255	-3.07769	0	22.2727
cav1m17_AQ4-ZINC12401682-0.pdb	-93.9685	-85.4363	-8.53218	0	18.0625
cav1m17_AQ4-ZINC12419120-0.pdb	-82.9339	-75.9339	-7	0	22.0435
cav1m17_AQ4-ZINC12437139-0.pdb	-93.4736	-76.3636	-17.11	0	19.7931
cav1m17_AQ4-ZINC12467518-0.pdb	-99.5384	-86.1251	-13.4132	0	18.6774
cav1m17_AQ4-ZINC12475309-0.pdb	-90.6485	-87.3712	-3.27736	0	21.76
cav1m17_AQ4-ZINC12478648-0.pdb	-97.964	-91.6554	-6.30859	0	17.8788
cav1m17_AQ4-ZINC12484168-0.pdb	-103.506	-97.5061	-6	0	22.6897
cav1m17_AQ4-ZINC12485717-0.pdb	-105.836	-84.0567	-21.7797	0	16.4118
cav1m17_AQ4-ZINC12487477-0.pdb	-75.1581	-57.7883	-17.3698	0	23.7059
cav1m17_AQ4-ZINC12496758-0.pdb	-87.4534	-79.0852	-8.36828	0	17.3125
cav1m17_AQ4-ZINC12497529-0.pdb	-86.2725	-83.7725	-2.5	0	20.3667
cav1m17_AQ4-ZINC12498210-0.pdb	-103.367	-92.2577	-11.1096	0	17.4722
cav1m17_AQ4-ZINC12498268-0.pdb	-103.491	-93.0806	-10.4103	0	17.7647
cav1m17_AQ4-ZINC12499559-0.pdb	-79.7574	-76.3287	-3.42865	0	20.7083
cav1m17_AQ4-ZINC12524988-0.pdb	-112.719	-82.9321	-28.0927	-1.69431	17.1111
cav1m17_AQ4-ZINC12551532-0.pdb	-100.544	-97.0437	-3.5	0	22.2857
cav1m17_AQ4-ZINC12599541-0.pdb	-85.8443	-50.2831	-35.5612	0	17.8095
cav1m17_AQ4-ZINC12603031-0.pdb	-99.1723	-94.12	-5.05228	0	21.0323
cav1m17_AQ4-ZINC12637313-0.pdb	-86.9704	-78.6025	-8.36794	0	16.9375
cav1m17_AQ4-ZINC12641387-0.pdb	-103.448	-95.613	-7.83459	0	18.4242
cav1m17_AQ4-ZINC12645485-0.pdb	-87.9464	-77.6515	-10.2949	0	17.5161
cav1m17_AQ4-ZINC12661476-0.pdb	-82.8373	-73.3373	-9.5	0	14.303
cav1m17_AQ4-ZINC12707209-0.pdb	-100.787	-92.2551	-8.53205	0	21.3793
cav1m17_AQ4-ZINC12754482-0.pdb	-101.083	-93.0765	-8.00653	0	16.9444
cav1m17_AQ4-ZINC12765383-0.pdb	-84.2011	-77.745	-6.45609	0	20.1852
cav1m17_AQ4-ZINC12797638-0.pdb	-86.0795	-86.0795	0	0	17.1563
cav1m17_AQ4-ZINC12809734-0.pdb	-76.8426	-68.3615	-10.0148	1.53369	19.8182
cav1m17_AQ4-ZINC12850285-0.pdb	-94.4551	-88.4551	-6	0	23.1667
cav1m17_AQ4-ZINC12850974-0.pdb	-72.9307	-66.965	-5.96566	0	17.5926
cav1m17_AQ4-ZINC12866701-0.pdb	-91.9301	-91.9301	0	0	18.8438
cav1m17_AQ4-ZINC12870227-0.pdb	-85.9545	-80.1696	-5.78491	0	19.4828
cav1m17_AQ4-ZINC12872160-0.pdb	-103.909	-72.7277	-31.1809	0	19.0645
cav1m17_AQ4-ZINC12882862-0.pdb	-101.457	-88.3495	-13.1078	0	18
cav1m17_AQ4-ZINC12885104-0.pdb	-104.377	-97.5639	-6.81274	0	19.3889
cav1m17_AQ4-ZINC12932385-0.pdb	-94.901	-74.5471	-20.3538	0	17.8571
cav1m17_AQ4-ZINC12946575-0.pdb	-94.9039	-84.7706	-10.1333	0	19.5517
cav1m17_AQ4-ZINC12965084-0.pdb	-74.9942	-63.4795	-11.5147	0	18.619
cav1m17_AQ4-ZINC13000086-0.pdb	-81.5409	-72.6304	-8.91052	0	17.931
cav1m17_AQ4-ZINC13007973-0.pdb	-102.28	-89.6468	-12.633	0	20.9688
cav1m17_AQ4-ZINC13031556-0.pdb	-116.25	-90.2629	-25.9873	0	17.4595
cav1m17_AQ4-ZINC13036331-0.pdb	-83.2395	-71.0818	-12.1577	0	18.8077
cav1m17_AQ4-ZINC13039176-0.pdb	-90.4696	-83.4696	-7	0	19.7857
cav1m17_AQ4-ZINC13040151-0.pdb	-97.4136	-93.9136	-3.5	0	21.7586
cav1m17_AQ4-ZINC13064163-0.pdb	-103.183	-84.4362	-18.7469	0	18.1471
cav1m17_AQ4-ZINC13065058-0.pdb	-114.701	-93.7258	-20.975	0	16.5405
cav1m17_AQ4-ZINC13076231-0.pdb	-97.3711	-87.221	-10.1501	0	20.0882
cav1m17_AQ4-ZINC13096693-0.pdb	-98.8587	-95.421	-3.43768	0	22.5
cav1m17_AQ4-ZINC13108036-0.pdb	-104.055	-93.4265	-10.6286	0	19.2286
cav1m17_AQ4-ZINC13123085-0.pdb	-77.4335	-44.881	-32.5525	0	23.1875
cav1m17_AQ4-ZINC13128604-0.pdb	-87.7841	-87.7841	0	0	20.4667
cav1m17_AQ4-ZINC13142499-0.pdb	-100.362	-94.8165	-5.54524	0	22.7586
cav1m17_AQ4-ZINC13149261-0.pdb	-108.007	-101.88	-6.12643	0	20.7188
cav1m17_AQ4-ZINC13150996-0.pdb	-92.8539	-75.3928	-17.4611	0	17.2903
cav1m17_AQ4-ZINC13151046-0.pdb	-101.95	-92.5776	-9.37232	0	19.2727
cav1m17_AQ4-ZINC13281321-0.pdb	-98.2106	-91.3772	-6.83336	0	22.4074
cav1m17_AQ4-ZINC13365755-0.pdb	-82.1417	-71.7863	-10.3554	0	27.3478
cav1m17_AQ4-ZINC13372435-0.pdb	-78.0274	-63.958	-14.0694	0	22.381
cav1m17_AQ4-ZINC13467057-0.pdb	-79.1468	-55.4229	-23.7239	0	15.88
cav1m17_AQ4-ZINC13476620-0.pdb	-93.5989	-93.5989	0	0	19.1613
cav1m17_AQ4-ZINC13496413-0.pdb	-101.131	-85.6272	-15.5041	0	19.8
cav1m17_AQ4-ZINC13498766-0.pdb	-115.34	-82.0631	-33.2767	0	16.6389
cav1m17_AQ4-ZINC13501889-0.pdb	-102.821	-99.6258	-3.19544	0	20.1176
cav1m17_AQ4-ZINC13501890-0.pdb	-98.8031	-82.0353	-16.7678	0	18.8824
cav1m17_AQ4-ZINC13502589-0.pdb	-108.769	-80.4741	-28.2952	0	21.9667
cav1m17_AQ4-ZINC13503190-0.pdb	-90.2854	-81.9823	-8.30311	0	16.0313
cav1m17_AQ4-ZINC13503198-0.pdb	-104.588	-81.4267	-23.1616	0	19.5484
cav1m17_AQ4-ZINC13548627-0.pdb	-107.628	-72.5797	-33.7602	-1.28851	25.52
cav1m17_AQ4-ZINC13559454-0.pdb	-78.055	-72.246	-5.80895	0	21.6957
cav1m17_AQ4-ZINC13598487-0.pdb	-85.4644	-68.2962	-17.1682	0	20.6
cav1m17_AQ4-ZINC13607877-0.pdb	-118.653	-106.958	-11.6945	0	23.5405
cav1m17_AQ4-ZINC13640564-0.pdb	-96.9692	-90.145	-6.82423	0	22.2414
cav1m17_AQ4-ZINC13651306-0.pdb	-84.7174	-68.0497	-16.6677	0	21.5417
cav1m17_AQ4-ZINC13691153-0.pdb	-97.5021	-78.9523	-18.5498	0	19.0345
cav1m17_AQ4-ZINC13702989-0.pdb	-87.9701	-65.0549	-22.9152	0	19
cav1m17_AQ4-ZINC13720009-0.pdb	-112.088	-85.2545	-26.8336	0	22.1333
cav1m17_AQ4-ZINC13723593-0.pdb	-90.8527	-76.5347	-14.318	0	19.3103
cav1m17_AQ4-ZINC13729431-0.pdb	-104.17	-69.3032	-34.8666	0	16.1935
cav1m17_AQ4-ZINC13770689-0.pdb	-107.626	-91.1833	-16.4422	0	19.9063
cav1m17_AQ4-ZINC13801113-0.pdb	-95.4097	-76.3655	-19.0442	0	16.5758
cav1m17_AQ4-ZINC14001563-0.pdb	-86.5344	-72.7048	-13.8296	0	20.7143
cav1m17_AQ4-ZINC14003235-0.pdb	-88.4181	-70.6348	-17.7833	0	20.1481
cav1m17_AQ4-ZINC14015258-0.pdb	-101.548	-97.7092	-3.83848	0	20.375
cav1m17_AQ4-ZINC14038013-0.pdb	-99.8934	-66.5579	-31.8726	-1.46289	20.2308
cav1m17_AQ4-ZINC14126101-0.pdb	-100.334	-83.2935	-17.0406	0	17.4839
cav1m17_AQ4-ZINC14129405-0.pdb	-101.136	-85.2705	-15.8656	0	19.7143
cav1m17_AQ4-ZINC14151958-0.pdb	-97.1278	-82.6027	-14.5251	0	21.2593
cav1m17_AQ4-ZINC14184899-0.pdb	-79.9511	-68.9511	-11	0	15.4375
cav1m17_AQ4-ZINC14185134-0.pdb	-104.613	-96.8827	-7.72986	0	18.6471
cav1m17_AQ4-ZINC14253501-0.pdb	-107.761	-96.4535	-11.307	0	21.1379
cav1m17_AQ4-ZINC14359392-0.pdb	-99.7528	-94.1544	-5.59844	0	19.125
cav1m17_AQ4-ZINC14456980-0.pdb	-84.1247	-67.031	-17.0936	0	20.32
cav1m17_AQ4-ZINC14458903-0.pdb	-85.0148	-80.0148	-5	0	21.2
cav1m17_AQ4-ZINC14475923-0.pdb	-89.2271	-77.2115	-12.0192	0.0035662	23.6818
cav1m17_AQ4-ZINC14478121-0.pdb	-110.69	-79.5584	-30.6678	-0.463561	18.1379
cav1m17_AQ4-ZINC14482748-0.pdb	-93.4585	-78.0984	-15.3601	0	17.8
cav1m17_AQ4-ZINC14511807-0.pdb	-70.698	-65.0473	-5.65068	0	18.0357
cav1m17_AQ4-ZINC14525922-0.pdb	-100.15	-91.5527	-8.59719	0	18.4375
cav1m17_AQ4-ZINC14531275-0.pdb	-106.034	-93.9805	-12.0537	0	19.1613
cav1m17_AQ4-ZINC14543205-0.pdb	-89.1321	-74.1793	-14.9528	0	18.2759
cav1m17_AQ4-ZINC14549631-0.pdb	-87.4498	-60.8259	-25.2183	-1.40563	20.2273
cav1m17_AQ4-ZINC14551854-0.pdb	-92.2416	-71.1776	-21.064	0	22.12
cav1m17_AQ4-ZINC14719204-0.pdb	-93.209	-93.209	0	0	18.9394
cav1m17_AQ4-ZINC14720921-0.pdb	-79.43	-68.3149	-11.1151	0	16.5357
cav1m17_AQ4-ZINC14749906-0.pdb	-94.5158	-82.8493	-11.6666	0	16.6452
cav1m17_AQ4-ZINC14780089-0.pdb	-85.4423	-78.4915	-6.95086	0	22.75
cav1m17_AQ4-ZINC14829959-0.pdb	-98.2657	-88.8946	-9.37111	0	17.8571
cav1m17_AQ4-ZINC14856829-0.pdb	-97.4769	-81.0651	-16.4117	0	20.9667
cav1m17_AQ4-ZINC14878995-0.pdb	-107.292	-94.1854	-13.1065	0	24.2647
cav1m17_AQ4-ZINC14880237-0.pdb	-104.481	-96.1609	-8.32038	0	20.0882
cav1m17_AQ4-ZINC14889583-0.pdb	-91.7033	-79.4556	-12.2478	0	18.5862
cav1m17_AQ4-ZINC14961380-0.pdb	-96.5485	-90.5485	-6	0	20.3448
cav1m17_AQ4-ZINC14979257-0.pdb	-97.6218	-93.8486	-3.77311	0	17.5455
cav1m17_AQ4-ZINC14991009-0.pdb	-101.371	-95.296	-6.07517	0	19.8125
cav1m17_AQ4-ZINC14993467-0.pdb	-93.3623	-76.8407	-16.5216	0	18.6333
cav1m17_AQ4-ZINC14998400-0.pdb	-105.998	-100.411	-5.58645	0	19.9394
cav1m17_AQ4-ZINC15022103-0.pdb	-101.851	-93.6859	-8.16499	0	17.2857
cav1m17_AQ4-ZINC15033663-0.pdb	-96.035	-70.6458	-25.3892	0	24.75
cav1m17_AQ4-ZINC15069869-0.pdb	-85.1935	-65.9863	-19.2071	0	19.7083
cav1m17_AQ4-ZINC15085169-0.pdb	-96.1292	-78.8695	-17.2597	0	24.0417
cav1m17_AQ4-ZINC15085173-0.pdb	-81.0991	-69.8863	-11.2128	0	24
cav1m17_AQ4-ZINC15087243-0.pdb	-81.7159	-71.9027	-9.81317	0	21.1364
