#C:/Users/KIMED 1/Documents/Junaidin/Docking/Senyawa Uji/Skrining Src/HasilsenyawaujiSrc/extracted_cav/cav4mxo_DB8.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/SrcFarma/SrcHumFarROCuji/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav4mxo_DB8-ZINC12566139-0.pdb	-93.2473	-82.978	-10.2693	0	19.1613
cav4mxo_DB8-ZINC12652311-0.pdb	-91.7535	-88.4275	-3.32601	0	17.6765
cav4mxo_DB8-ZINC12660897-0.pdb	-84.243	-63.9898	-20.2532	0	16.0313
cav4mxo_DB8-ZINC12661539-0.pdb	-102.229	-93.7294	-8.5	0	23.1765
cav4mxo_DB8-ZINC12661859-0.pdb	-82.6503	-75.8146	-6.83573	0	16.5
cav4mxo_DB8-ZINC12661865-0.pdb	-94.3137	-85.5114	-8.80231	0	17.9412
cav4mxo_DB8-ZINC12680993-0.pdb	-95.1168	-86.4729	-8.64389	0	22.3214
cav4mxo_DB8-ZINC12858318-0.pdb	-97.1706	-86.3378	-10.8328	0	19.0625
cav4mxo_DB8-ZINC12862740-0.pdb	-103.314	-93.182	-10.1325	0	19.0909
cav4mxo_DB8-ZINC12880317-0.pdb	-90.4321	-82.2693	-8.16285	0	19.6452
cav4mxo_DB8-ZINC12882721-0.pdb	-95.8039	-88.5755	-7.2284	0	16.9211
cav4mxo_DB8-ZINC12885481-0.pdb	-95.9952	-86.616	-9.71321	0.334013	21.8125
cav4mxo_DB8-ZINC12891288-0.pdb	-91.3085	-86.3259	-6.63841	1.6558	17.697
cav4mxo_DB8-ZINC12899313-0.pdb	-92.4183	-80.96	-11.4584	0	18.0313
cav4mxo_DB8-ZINC13008089-0.pdb	-93.1511	-87.1511	-6	0	20.2424
cav4mxo_DB8-ZINC13020463-0.pdb	-93.4558	-76.9249	-18.7029	2.17207	16.7576
cav4mxo_DB8-ZINC13034668-0.pdb	-83.0369	-66.6034	-16.4335	0	19.4516
cav4mxo_DB8-ZINC13059883-0.pdb	-92.3672	-81.9551	-9.7114	-0.700731	18.2903
cav4mxo_DB8-ZINC13117921-0.pdb	-91.2265	-81.4184	-9.80802	0	15.5429
cav4mxo_DB8-ZINC13126954-0.pdb	-101.537	-91.5377	-9.99885	0	20.4333
cav4mxo_DB8-ZINC13127840-0.pdb	-109.286	-95.1227	-14.1631	0	21.4643
cav4mxo_DB8-ZINC13127841-0.pdb	-106.063	-89.1962	-16.8666	0	21.3929
cav4mxo_DB8-ZINC13129343-0.pdb	-80.7846	-80.2547	-0.52984	0	20.12
cav4mxo_DB8-ZINC13131315-0.pdb	-85.3971	-68.0385	-17.3587	0	20.0417
cav4mxo_DB8-ZINC13184479-0.pdb	-101.921	-94.4121	-9.5	1.99077	19.3333
cav4mxo_DB8-ZINC13212321-0.pdb	-102.606	-88.9071	-13.6563	-0.0430625	18.9706
cav4mxo_DB8-ZINC13241600-0.pdb	-105.281	-100.2	-5.87323	0.791979	20.2727
cav4mxo_DB8-ZINC13242216-0.pdb	-101.893	-100.924	-0.969613	0	20.0882
cav4mxo_DB8-ZINC13243989-0.pdb	-97.7835	-75.4565	-21.7383	-0.588655	17.625
cav4mxo_DB8-ZINC13244699-0.pdb	-108.091	-91.4619	-16.6295	0	20.3333
cav4mxo_DB8-ZINC13244704-0.pdb	-96.694	-70.0954	-26.883	0.284397	15.5758
cav4mxo_DB8-ZINC13248655-0.pdb	-102.902	-90.6449	-12.257	0	18.3333
cav4mxo_DB8-ZINC13283473-0.pdb	-91.7402	-68.9877	-22.7525	0	18.56
cav4mxo_DB8-ZINC13335291-0.pdb	-101.111	-101.357	0	0.245296	20.7353
cav4mxo_DB8-ZINC13352189-0.pdb	-112.383	-89.1101	-23.0321	-0.240461	18.2
cav4mxo_DB8-ZINC13362588-0.pdb	-90.3299	-81.3783	-10.0909	1.13926	18.7241
cav4mxo_DB8-ZINC13395577-0.pdb	-109.39	-91.3718	-20.3163	2.29807	17.4286
cav4mxo_DB8-ZINC13398608-0.pdb	-102.744	-77.1419	-24.2328	-1.36952	19.3636
cav4mxo_DB8-ZINC13406277-0.pdb	-101.587	-96.8892	-6.76173	2.06401	19.2
cav4mxo_DB8-ZINC13423777-0.pdb	-88.3659	-79.4217	-8.94423	0	17.5517
cav4mxo_DB8-ZINC13431203-0.pdb	-107.636	-91.328	-16.3078	0	19.8571
cav4mxo_DB8-ZINC13473997-0.pdb	-98.5212	-78.3372	-18.3668	-1.8172	21
cav4mxo_DB8-ZINC13474011-0.pdb	-94.2034	-60.321	-30.6167	-3.26564	17.6
cav4mxo_DB8-ZINC13499251-0.pdb	-106.856	-93.5433	-13.3126	0	17.5714
cav4mxo_DB8-ZINC13499550-0.pdb	-97.2495	-75.429	-21.8206	0	17.8824
cav4mxo_DB8-ZINC13527887-0.pdb	-104.172	-66.6862	-37.5386	0.0527611	14.8438
cav4mxo_DB8-ZINC13562042-0.pdb	-70.8323	-68.9064	-1.92591	0	20.9565
cav4mxo_DB8-ZINC13564891-0.pdb	-92.8724	-83.3869	-9.48549	0	18.5667
cav4mxo_DB8-ZINC13565789-0.pdb	-106.884	-99.3367	-7.54716	0	22.2581
cav4mxo_DB8-ZINC13567687-0.pdb	-99.6551	-88.7094	-10.9457	0	21.8667
cav4mxo_DB8-ZINC13576647-0.pdb	-84.2693	-80.7693	-3.5	0	16.0938
cav4mxo_DB8-ZINC13577113-0.pdb	-111.1	-100.6	-10.5	0	20.4848
cav4mxo_DB8-ZINC13634794-0.pdb	-85.7528	-58.9732	-25.528	-1.25163	19.7273
cav4mxo_DB8-ZINC13694712-0.pdb	-89.5169	-82.5169	-7	0	18.0667
cav4mxo_DB8-ZINC13737467-0.pdb	-85.1706	-76.0193	-9.15125	0	21.8261
cav4mxo_DB8-ZINC13749582-0.pdb	-66.111	-50.9003	-15.2106	0	22.8
cav4mxo_DB8-ZINC13776534-0.pdb	-101.411	-92.9134	-8.49721	0	19.0541
cav4mxo_DB8-ZINC13865733-0.pdb	-74.0584	-59.1958	-14.8626	0	17.75
cav4mxo_DB8-ZINC13957553-0.pdb	-79.4207	-67.0983	-12.3223	0	25.5625
cav4mxo_DB8-ZINC13959404-0.pdb	-94.3622	-82.9654	-11.3968	0	21.6786
cav4mxo_DB8-ZINC13986986-0.pdb	-86.5309	-78.1639	-8.36702	0	20.3846
cav4mxo_DB8-ZINC14162306-0.pdb	-85.7695	-82.2695	-3.5	0	16.5714
cav4mxo_DB8-ZINC14282071-0.pdb	-85.7298	-78.7722	-6.95755	0	18.931
cav4mxo_DB8-ZINC14360873-0.pdb	-101.333	-81.6012	-19.7323	0	20.129
cav4mxo_DB8-ZINC14429558-0.pdb	-74.3615	-69.5193	-4.84214	0	19.5652
cav4mxo_DB8-ZINC14459462-0.pdb	-93.4033	-77.6312	-15.772	0	19.7188
cav4mxo_DB8-ZINC14460788-0.pdb	-82.1701	-74.1818	-7.98825	0	18.0385
cav4mxo_DB8-ZINC14461065-0.pdb	-83.811	-79.5291	-4.28189	0	18.9667
cav4mxo_DB8-ZINC14461611-0.pdb	-84.5934	-84.5934	0	0	20.5926
cav4mxo_DB8-ZINC14464312-0.pdb	-94.5968	-91.4875	-3.10934	0	20.2069
cav4mxo_DB8-ZINC14465365-0.pdb	-78.7333	-78.7333	0	0	19.6923
cav4mxo_DB8-ZINC14471776-0.pdb	-104.399	-79.7312	-24.6674	0	15.3235
cav4mxo_DB8-ZINC14475831-0.pdb	-103.155	-84.4987	-17.466	-1.18986	20.5
cav4mxo_DB8-ZINC14477182-0.pdb	-78.6942	-78.6942	0	0	20.8846
cav4mxo_DB8-ZINC14542020-0.pdb	-93.9104	-83.4729	-10.4375	0	19.9143
cav4mxo_DB8-ZINC14546925-0.pdb	-81.1873	-81.1873	0	0	19.3462
cav4mxo_DB8-ZINC14546928-0.pdb	-74.3443	-74.3443	0	0	19.9231
cav4mxo_DB8-ZINC14546942-0.pdb	-80.2789	-80.2789	0	0	19.1154
cav4mxo_DB8-ZINC14549061-0.pdb	-106.921	-106.921	0	0	21.5
cav4mxo_DB8-ZINC14549369-0.pdb	-84.8118	-84.8118	0	0	17.9688
cav4mxo_DB8-ZINC14549441-0.pdb	-93.6213	-90.909	-2.71232	0	17.75
cav4mxo_DB8-ZINC14732994-0.pdb	-99.108	-86.0003	-13.1076	0	17.2571
cav4mxo_DB8-ZINC14751975-0.pdb	-83.8089	-79.6062	-4.20266	0	21.4483
cav4mxo_DB8-ZINC15048398-0.pdb	-79.9459	-75.8009	-4.14506	0	19.9643
cav4mxo_DB8-ZINC15051486-0.pdb	-86.9995	-73.5273	-13.4722	0	17.7143
cav4mxo_DB8-ZINC15206019-0.pdb	-94.7813	-68.5029	-26.2784	0	23.2593
cav4mxo_DB8-ZINC15379114-0.pdb	-94.7055	-87.7055	-7	0	17.2059
cav4mxo_DB8-ZINC15957521-0.pdb	-107.678	-90.741	-16.9368	0	18.6
cav4mxo_DB8-ZINC15959863-0.pdb	-104.724	-94.1956	-10.5281	0	18.5714
cav4mxo_DB8-ZINC15967472-0.pdb	-90.391	-76.4799	-13.9111	0	16.1111
cav4mxo_DB8-ZINC15971860-0.pdb	-94.5332	-94.5332	0	0	21.4333
cav4mxo_DB8-ZINC15986288-0.pdb	-90.3247	-74.4473	-15.8774	0	20.963
cav4mxo_DB8-ZINC16024537-0.pdb	-82.6808	-79.1808	-3.5	0	17.3226
cav4mxo_DB8-ZINC16024811-0.pdb	-97.1536	-78.2665	-18.8871	0	15.9688
cav4mxo_DB8-ZINC16026634-0.pdb	-109.106	-88.9406	-20.1654	0	22.4138
cav4mxo_DB8-ZINC16031624-0.pdb	-103.165	-90.6479	-12.5169	0	17.8205
cav4mxo_DB8-ZINC16136551-0.pdb	-72.5746	-53.5977	-18.9769	0	22.1176
cav4mxo_DB8-ZINC16269518-0.pdb	-83.2001	-53.4735	-28.4405	-1.28604	23
cav4mxo_DB8-ZINC16287089-0.pdb	-93.9598	-80.0952	-13.8647	0	20.2258
cav4mxo_DB8-ZINC16576043-0.pdb	-92.5594	-76.4777	-16.0817	0	15.9375
cav4mxo_DB8-ZINC16613079-0.pdb	-95.1839	-87.5303	-7.65359	0	17.4545
cav4mxo_DB8-ZINC16663386-0.pdb	-119.756	-94.3013	-27.1339	1.67879	18.2286
cav4mxo_DB8-ZINC16677211-0.pdb	-97.115	-80.6046	-16.5104	0	22.1429
cav4mxo_DB8-ZINC16750673-0.pdb	-88.5539	-78.0539	-10.5	0	23.1538
cav4mxo_DB8-ZINC16750676-0.pdb	-78.9724	-73.6601	-5.31225	0	20.6538
cav4mxo_DB8-ZINC16810765-0.pdb	-87.779	-70.2607	-17.5184	0	18.1538
cav4mxo_DB8-ZINC16834502-0.pdb	-84.0933	-84.0933	0	0	18
cav4mxo_DB8-ZINC16912761-0.pdb	-102.458	-85.1216	-19.4936	2.15671	19.1563
cav4mxo_DB8-ZINC16917102-0.pdb	-93.2319	-76.6591	-16.5728	0	19.5625
cav4mxo_DB8-ZINC16917111-0.pdb	-96.2608	-87.9081	-8.35274	0	18.3438
cav4mxo_DB8-ZINC16958395-0.pdb	-104.952	-87.1459	-17.8059	0	16.8286
cav4mxo_DB8-ZINC16973111-0.pdb	-91.9383	-88.4383	-3.5	0	21.2414
cav4mxo_DB8-ZINC16981864-0.pdb	-92.9295	-79.0405	-13.889	0	20.5714
cav4mxo_DB8-ZINC17020573-0.pdb	-92.3173	-72.0954	-19.7303	-0.491639	15.6207
cav4mxo_DB8-ZINC17044361-0.pdb	-94.6307	-84.764	-9.86668	0	18.2
cav4mxo_DB8-ZINC17101874-0.pdb	-104.156	-70.0793	-32.9023	-1.17405	17.1786
cav4mxo_DB8-ZINC17112016-0.pdb	-83.1281	-52.3842	-30.744	0	17.5909
cav4mxo_DB8-ZINC17161750-0.pdb	-92.4035	-65.7419	-26.6616	0	18.7353
cav4mxo_DB8-ZINC17289236-0.pdb	-64.2213	-50.2232	-13.998	0	24.8462
cav4mxo_DB8-ZINC17445973-0.pdb	-98.4541	-83.5093	-14.9448	0	19.7
cav4mxo_DB8-ZINC18118022-0.pdb	-74.774	-71.274	-3.5	0	18.08
cav4mxo_DB8-ZINC18129877-0.pdb	-72.0588	-61.5988	-10.46	0	15.88
cav4mxo_DB8-ZINC18200282-0.pdb	-90.4744	-77.4938	-12.9806	0	17.8966
cav4mxo_DB8-ZINC18222516-0.pdb	-85.2526	-69.0422	-16.2104	0	19.6522
cav4mxo_DB8-ZINC19020330-0.pdb	-86.735	-86.735	0	0	19.129
cav4mxo_DB8-ZINC19208559-0.pdb	-102.778	-87.8367	-14.941	0	25.2581
cav4mxo_DB8-ZINC19234504-0.pdb	-105.302	-96.9024	-8.39927	0	22.4839
cav4mxo_DB8-ZINC19234505-0.pdb	-91.7895	-80.9306	-10.8589	0	17.6774
cav4mxo_DB8-ZINC19236600-0.pdb	-87.8149	-81.8149	-6	0	20.7778
cav4mxo_DB8-ZINC19291276-0.pdb	-101.47	-93.408	-8.06198	0	24.1667
cav4mxo_DB8-ZINC19404432-0.pdb	-67.4039	-49.9039	-17.5	0	23.3571
cav4mxo_DB8-ZINC19407926-0.pdb	-61.0492	-47.0492	-14	0	27.4167
cav4mxo_DB8-ZINC19475620-0.pdb	-74.7101	-64.6877	-10.0224	0	24.5625
cav4mxo_DB8-ZINC19509193-0.pdb	-78.5939	-59.7642	-18.8298	0	22.1579
cav4mxo_DB8-ZINC19641335-0.pdb	-99.3136	-90.7501	-8.56352	0	20.3667
cav4mxo_DB8-ZINC19755521-0.pdb	-76.185	-60.6915	-15.4935	0	21.5556
cav4mxo_DB8-ZINC19795991-0.pdb	-88.1618	-77.3569	-10.8049	0	18.5862
cav4mxo_DB8-ZINC19798345-0.pdb	-55.1948	-33.7295	-21.7871	0.321825	21.8182
cav4mxo_DB8-ZINC19801372-0.pdb	-80.2566	-45.9162	-31.5926	-2.74782	20.6667
cav4mxo_DB8-ZINC19816233-0.pdb	-72.969	-59.4582	-13.5108	0	23
cav4mxo_DB8-ZINC19961343-0.pdb	-74.6913	-49.4957	-25.5495	0.353891	20.7895
cav4mxo_DB8-ZINC20029614-0.pdb	-97.7534	-87.5136	-10.2398	0	19.0714
cav4mxo_DB8-ZINC20077892-0.pdb	-72.2461	-60.7389	-11.5073	0	20.2632
cav4mxo_DB8-ZINC20086372-0.pdb	-73.3887	-51.9553	-22.3662	0.932771	20.1765
cav4mxo_DB8-ZINC20181086-0.pdb	-94.0883	-88.871	-5.21729	0	21.4118
cav4mxo_DB8-ZINC20272003-0.pdb	-86.8186	-86.8186	0	0	18.0313
cav4mxo_DB8-ZINC20275426-0.pdb	-68.6315	-61.6315	-7	0	22.5294
cav4mxo_DB8-ZINC20386527-0.pdb	-98.9844	-92.2292	-6.75518	0	17.9167
cav4mxo_DB8-ZINC20417976-0.pdb	-79.087	-74.9573	-4.12973	0	18.4839
cav4mxo_DB8-ZINC20489747-0.pdb	-101.772	-96.7707	-5.00105	0	19.8182
cav4mxo_DB8-ZINC20510068-0.pdb	-86.771	-77.8065	-8.96449	0	17.8333
cav4mxo_DB8-ZINC20558506-0.pdb	-97.6653	-90.6476	-7.01777	0	19.0313
cav4mxo_DB8-ZINC20558516-0.pdb	-95.655	-88.4972	-7.15779	0	21.2258
cav4mxo_DB8-ZINC20558709-0.pdb	-98.9331	-90.0971	-8.83598	0	17
cav4mxo_DB8-ZINC20588196-0.pdb	-73.0849	-56.163	-16.9219	0	20.9375
cav4mxo_DB8-ZINC20611689-0.pdb	-91.07	-82.57	-8.5	0	17.2581
cav4mxo_DB8-ZINC20611691-0.pdb	-85.5809	-75.4576	-10.1233	0	17.0323
cav4mxo_DB8-ZINC20634709-0.pdb	-57.1459	-57.1459	0	0	19.2632
cav4mxo_DB8-ZINC20686794-0.pdb	-91.5444	-84.5875	-6.95683	0	18.0938
cav4mxo_DB8-ZINC20688424-0.pdb	-92.3043	-92.3043	0	0	21.6786
cav4mxo_DB8-ZINC20689646-0.pdb	-88.455	-84.955	-3.5	0	22.5714
cav4mxo_DB8-ZINC20693701-0.pdb	-93.7021	-82.3486	-11.3535	0	16.5
cav4mxo_DB8-ZINC20695760-0.pdb	-85.3253	-81.7462	-3.57907	0	22.1538
cav4mxo_DB8-ZINC20698195-0.pdb	-81.4041	-81.4041	0	0	19.5926
cav4mxo_DB8-ZINC20698327-0.pdb	-82.8311	-80.7555	-2.07561	0	19.5185
cav4mxo_DB8-ZINC20701621-0.pdb	-80.0903	-76.5903	-3.5	0	18.2593
cav4mxo_DB8-ZINC20707244-0.pdb	-84.4702	-81.3116	-3.15862	0	20
cav4mxo_DB8-ZINC20716671-0.pdb	-76.7784	-63.7826	-12.9957	0	24
cav4mxo_DB8-ZINC20726736-0.pdb	-94.2488	-94.2488	0	0	15.9444
cav4mxo_DB8-ZINC20752753-0.pdb	-91.0255	-91.0255	0	0	21.7778
cav4mxo_DB8-ZINC20753740-0.pdb	-95.8573	-95.8573	0	0	19.375
cav4mxo_DB8-ZINC20753790-0.pdb	-91.7505	-91.7505	0	0	22.5313
cav4mxo_DB8-ZINC20812950-0.pdb	-109.787	-102.875	-6.91258	0	22.0811
cav4mxo_DB8-ZINC20873190-0.pdb	-76.5352	-67.0352	-9.5	0	19.6818
cav4mxo_DB8-ZINC20873298-0.pdb	-87.722	-81.722	-6	0	20.8846
cav4mxo_DB8-ZINC20911796-0.pdb	-98.1742	-89.094	-9.08022	0	22.4138
cav4mxo_DB8-ZINC20997050-0.pdb	-90.3926	-85.286	-5.10655	0	18.0968
cav4mxo_DB8-ZINC21245897-0.pdb	-84.586	-84.586	0	0	16.3143
cav4mxo_DB8-ZINC21599658-0.pdb	-95.4978	-88.6535	-6.84424	0	20.6667
cav4mxo_DB8-ZINC21786099-0.pdb	-96.2651	-83.9424	-12.3227	0	18.7879
cav4mxo_DB8-ZINC21949604-0.pdb	-71.2108	-54.9987	-16.2121	0	23.2667
cav4mxo_DB8-ZINC22063162-0.pdb	-97.4748	-82.7296	-14.0102	-0.735015	19.8276
cav4mxo_DB8-ZINC22063396-0.pdb	-90.5832	-84.7215	-5.86165	0	21.069
cav4mxo_DB8-ZINC22159985-0.pdb	-79.3523	-65.1437	-15.465	1.25643	27.3889
cav4mxo_DB8-ZINC22282411-0.pdb	-88.3283	-76.0277	-12.3006	0	21.8148
cav4mxo_DB8-ZINC22473174-0.pdb	-99.266	-94.3092	-4.95673	0	17.3824
cav4mxo_DB8-ZINC22690522-0.pdb	-67.2384	-54.0538	-13.1846	0	21.85
cav4mxo_DB8-ZINC22934505-0.pdb	-86.4824	-86.4824	0	0	18.5152
cav4mxo_DB8-ZINC22936234-0.pdb	-79.2092	-70.5964	-8.61284	0	21.6667
cav4mxo_DB8-ZINC23362878-0.pdb	-96.0623	-89.9259	-6.13639	0	18.5
cav4mxo_DB8-ZINC23448188-0.pdb	-84.8672	-82.3672	-2.5	0	16.5806
cav4mxo_DB8-ZINC23482956-0.pdb	-72.0027	-66.6879	-5.31475	0	16.0741
cav4mxo_DB8-ZINC24309702-0.pdb	-97.3872	-74.3447	-23.0424	0	16.0323
cav4mxo_DB8-ZINC24828414-0.pdb	-95.2807	-84.0368	-11.244	0	23.7931
cav4mxo_DB8-ZINC24882696-0.pdb	-107.494	-90.5172	-16.977	0	21.4194
cav4mxo_DB8-ZINC24890853-0.pdb	-97.1813	-72.6775	-24.5038	0	17.1379
cav4mxo_DB8-ZINC24905695-0.pdb	-73.5781	-68.0688	-5.5093	0	17.9615
cav4mxo_DB8-ZINC24911438-0.pdb	-94.8901	-86.8648	-8.02532	0	21.1333
cav4mxo_DB8-ZINC25182571-0.pdb	-96.4945	-91.1628	-5.33165	0	20.8125
cav4mxo_DB8-ZINC25462174-0.pdb	-91.2092	-80.1959	-11.0133	0	21.4
cav4mxo_DB8-ZINC25757055-0.pdb	-79.698	-78.6195	-1.07849	0	23.2059
cav4mxo_DB8-ZINC26225262-0.pdb	-93.4274	-76.3084	-15.4006	-1.71839	21.8846
cav4mxo_DB8-ZINC26283823-0.pdb	-78.5236	-60.5845	-17.9391	0	15.2692
cav4mxo_DB8-ZINC26298016-0.pdb	-85.9844	-75.0361	-10.9483	0	22.9333
cav4mxo_DB8-ZINC26545070-0.pdb	-63.8948	-47.6441	-18.1857	1.93499	27.7692
cav4mxo_DB8-ZINC26548018-0.pdb	-69.5733	-52.2779	-17.2954	0	22.7857
cav4mxo_DB8-ZINC26548088-0.pdb	-70.2845	-52.0941	-18.1905	0	25.6923
cav4mxo_DB8-ZINC26548120-0.pdb	-65.2862	-58.6448	-6.64146	0	25.0588
cav4mxo_DB8-ZINC26600063-0.pdb	-92.2468	-80.2468	-12	0	19.2353
cav4mxo_DB8-ZINC27012353-0.pdb	-90.9757	-64.9404	-26.0353	0	16.5
cav4mxo_DB8-ZINC27190220-0.pdb	-80.0685	-72.5549	-7.51361	0	17.5667
cav4mxo_DB8-ZINC27520972-0.pdb	-97.2863	-97.2863	0	0	20
cav4mxo_DB8-ZINC27550179-0.pdb	-103.751	-96.2654	-7.48595	0	20.5882
cav4mxo_DB8-ZINC27550182-0.pdb	-102.539	-95.5395	-7	0	19.5294
cav4mxo_DB8-ZINC27667411-0.pdb	-93.5919	-83.5711	-10.0208	0	16.0857
cav4mxo_DB8-ZINC27667413-0.pdb	-88.8682	-86.8992	-1.969	0	17.2857
cav4mxo_DB8-ZINC27667417-0.pdb	-92.0227	-82.5166	-9.50602	0	16.8571
cav4mxo_DB8-ZINC28057373-0.pdb	-107.213	-78.7234	-28.4898	0	17.7813
cav4mxo_DB8-ZINC28289926-0.pdb	-93.3157	-81.3723	-11.9434	0	16
cav4mxo_DB8-ZINC28403031-0.pdb	-62.6131	-46.8956	-15.7175	0	26.5
cav4mxo_DB8-ZINC28563646-0.pdb	-92.3583	-78.6602	-13.6981	0	19.5185
cav4mxo_DB8-ZINC28804578-0.pdb	-93.6878	-84.1878	-9.5	0	20.3793
cav4mxo_DB8-ZINC28855720-0.pdb	-78.8418	-62.8989	-15.9429	0	20.375
cav4mxo_DB8-ZINC28932877-0.pdb	-99.1426	-90.6827	-8.45989	0	18.4516
cav4mxo_DB8-ZINC28933372-0.pdb	-100.047	-87.1822	-12.8649	0	21.4286
cav4mxo_DB8-ZINC29112861-0.pdb	-100.452	-90.8825	-9.56951	0	19.2
cav4mxo_DB8-ZINC29202353-0.pdb	-92.9179	-73.0702	-19.8476	0	18.3846
cav4mxo_DB8-ZINC30979381-0.pdb	-96.9032	-84.1623	-12.7409	0	22.0741
cav4mxo_DB8-ZINC31046546-0.pdb	-81.1885	-75.1885	-6	0	16.4516
cav4mxo_DB8-ZINC31743927-0.pdb	-79.2116	-66.3214	-12.8902	0	16.25
cav4mxo_DB8-ZINC31894523-0.pdb	-64.6233	-53.1846	-12.0899	0.651292	25.5385
cav4mxo_DB8-ZINC31922881-0.pdb	-87.1109	-75.2039	-11.9071	0	25.375
cav4mxo_DB8-ZINC31983175-0.pdb	-91.5726	-83.457	-8.11568	0	19.9706
cav4mxo_DB8-ZINC32510552-0.pdb	-97.1059	-91.1059	-6	0	19.9688
cav4mxo_DB8-ZINC32594561-0.pdb	-94.7204	-81.5861	-13.1343	0	19.6071
cav4mxo_DB8-ZINC32734802-0.pdb	-93.9365	-88.8906	-5.0459	0	20.2286
cav4mxo_DB8-ZINC32764836-0.pdb	-82.0085	-78.5085	-3.5	0	19.2
cav4mxo_DB8-ZINC32855726-0.pdb	-84.4889	-77.7689	-6.71996	0	16.9643
cav4mxo_DB8-ZINC32906695-0.pdb	-100.128	-94.4963	-5.63159	0	21.5484
cav4mxo_DB8-ZINC32929265-0.pdb	-105.561	-78.5135	-25.387	-1.66061	17.375
cav4mxo_DB8-ZINC32935837-0.pdb	-81.21	-69.3448	-11.8652	0	16.3
cav4mxo_DB8-ZINC33027883-0.pdb	-84.2388	-60.0966	-24.1422	0	16.75
cav4mxo_DB8-ZINC33034068-0.pdb	-95.9885	-89.9971	-5.99144	0	18.25
cav4mxo_DB8-ZINC33123031-0.pdb	-97.6626	-85.2251	-12.4374	0	18.75
cav4mxo_DB8-ZINC33174306-0.pdb	-93.4634	-88.2598	-5.20356	0	22.0667
cav4mxo_DB8-ZINC33609419-0.pdb	-73.8688	-51.2718	-21.5244	-1.07256	26.4
cav4mxo_DB8-ZINC33682971-0.pdb	-88.0753	-78.2395	-9.83579	0	21.037
cav4mxo_DB8-ZINC33708602-0.pdb	-100.676	-93.9791	-8.41895	1.72201	20.1667
cav4mxo_DB8-ZINC33812658-0.pdb	-106.079	-92.9373	-13.1419	0	17.75
cav4mxo_DB8-ZINC34428558-0.pdb	-70.0559	-50.2125	-19.8434	0	23.1333
cav4mxo_DB8-ZINC34601541-0.pdb	-83.799	-74.5735	-9.22553	0	17.1034
cav4mxo_DB8-ZINC34683915-0.pdb	-89.8502	-84.2747	-5.57551	0	17.5143
cav4mxo_DB8-ZINC34762640-0.pdb	-83.2412	-79.7412	-3.5	0	16.4688
cav4mxo_DB8-ZINC34822933-0.pdb	-80.2465	-69.7465	-10.5	0	23.619
cav4mxo_DB8-ZINC34863352-0.pdb	-95.9934	-76.4057	-19.5876	0	17.9143
cav4mxo_DB8-ZINC34914742-0.pdb	-91.944	-81.5319	-10.4122	0	16.5
cav4mxo_DB8-ZINC34926297-0.pdb	-74.3918	-66.3234	-9.59356	1.52518	23.2222
cav4mxo_DB8-ZINC34954467-0.pdb	-74.5796	-64.0796	-10.5	0	22.6667
cav4mxo_DB8-ZINC35015906-0.pdb	-78.4577	-61.7262	-16.7314	0	24.6842
cav4mxo_DB8-ZINC35057006-0.pdb	-94.4682	-85.6612	-8.80703	0	17.6176
cav4mxo_DB8-ZINC35058784-0.pdb	-97.3215	-92.3723	-4.94916	0	18.9412
cav4mxo_DB8-ZINC35105446-0.pdb	-101.029	-92.298	-8.42316	-0.308075	18.5
cav4mxo_DB8-ZINC35226867-0.pdb	-85.8156	-83.3156	-2.5	0	15.4444
cav4mxo_DB8-ZINC35247910-0.pdb	-77.4164	-67.9164	-9.5	0	24.9375
cav4mxo_DB8-ZINC35271355-0.pdb	-104.049	-83.6548	-22.3769	1.98297	18.7429
cav4mxo_DB8-ZINC35361518-0.pdb	-85.7099	-71.2859	-14.424	0	17.4063
cav4mxo_DB8-ZINC35375052-0.pdb	-81.0972	-78.391	-2.70626	0	21.9643
cav4mxo_DB8-ZINC35390171-0.pdb	-69.3871	-62.2176	-7.1695	0	24.8235
cav4mxo_DB8-ZINC35397895-0.pdb	-97.8448	-90.2055	-8.59155	0.952263	22.4848
cav4mxo_DB8-ZINC35442738-0.pdb	-92.7172	-85.7172	-7	0	20.7419
cav4mxo_DB8-ZINC35447970-0.pdb	-99.787	-91.9934	-7.79353	0	18.8485
cav4mxo_DB8-ZINC35447981-0.pdb	-86.1326	-70.0947	-16.0379	0	15.8387
cav4mxo_DB8-ZINC35449332-0.pdb	-103.231	-82.4281	-19.4338	-1.36927	19.7333
cav4mxo_DB8-ZINC35450288-0.pdb	-93.0817	-81.964	-11.1177	0	16.0938
cav4mxo_DB8-ZINC35545823-0.pdb	-74.2958	-65.008	-9.28781	0	22.2632
cav4mxo_DB8-ZINC35554875-0.pdb	-91.039	-90.4655	-0.573464	0	17.8485
cav4mxo_DB8-ZINC35554878-0.pdb	-80.9065	-78.7249	-2.18157	0	16.1818
cav4mxo_DB8-ZINC35575199-0.pdb	-81.5663	-78.0663	-3.5	0	15.6364
cav4mxo_DB8-ZINC35624655-0.pdb	-84.4667	-75.1184	-9.34826	0	18.2333
cav4mxo_DB8-ZINC35656021-0.pdb	-96.9746	-91.1091	-7.23584	1.37034	19.8125
